rute_100m sum
22665006653500 151
22665006656400 15
22665006656500 16
22665006661800 6
22665006662200 6
22665006662800 6
22665006662900 6
22666006638300 55
22666006638400 64
22666006638500 53
22666006638600 64
22666006638700 63
22666006638800 43
22666006638900 64
22666006639000 71
22666006639100 83
22666006639400 52
22666006639500 50
22666006639600 5
22666006639700 15
22666006639800 17
22666006639900 95
22666006640000 175
22666006640100 51
22666006644400 7
22666006644500 12
22666006644600 53
22666006644700 78
22666006644800 61
22666006644900 73
22666006645000 24
22666006645100 56
22666006645200 54
22666006645300 68
22666006645400 60
22666006645500 46
22666006645600 48
22666006647500 9
22666006647600 43
22666006647700 54
22666006647800 42
22666006647900 29
22666006648000 35
22666006648100 21
22666006648700 8
22666006648800 68
22666006649400 19
22666006649500 69
22666006649600 83
22666006649700 57
22666006649800 17
22666006651300 28
22666006651400 39
22666006651500 36
22666006651600 28
22666006651700 22
22666006651800 90
22666006651900 117
22666006652100 49
22666006652200 63
22666006652300 24
22666006652400 21
22666006652500 29
22666006652700 17
22666006652800 65
22666006652900 27
22666006653200 75
22666006653300 74
22666006653400 82
22666006653500 169
22666006653600 115
22666006656200 5
22666006656300 9
22666006656700 14
22666006662100 5
22666006662400 5
22666006662500 7
22666006662700 7
22666006662800 11
22667006638300 81
22667006638400 66
22667006638500 117
22667006638600 83
22667006638700 101
22667006638800 60
22667006638900 123
22667006639000 81
22667006639100 136
22667006639200 31
22667006639300 118
22667006639400 168
22667006639500 145
22667006639600 199
22667006639700 66
22667006639800 39
22667006639900 59
22667006640200 11
22667006642500 26
22667006643500 92
22667006643600 136
22667006643700 110
22667006643800 27
22667006643900 9
22667006644000 20
22667006644100 33
22667006644300 15
22667006644400 81
22667006644500 75
22667006644600 65
22667006644700 11
22667006645300 30
22667006647600 39
22667006647700 53
22667006647800 11
22667006648100 7
22667006648200 17
22667006648700 31
22667006648800 142
22667006649400 31
22667006649500 43
22667006649600 74
22667006649700 78
22667006651300 25
22667006651400 36
22667006651500 48
22667006651600 78
22667006651700 104
22667006651800 212
22667006651900 267
22667006652000 273
22667006652100 94
22667006652200 39
22667006652300 32
22667006652400 30
22667006652600 100
22667006652700 104
22667006652800 111
22667006652900 142
22667006653000 12
22667006653100 102
22667006653200 29
22667006653300 43
22667006653400 86
22667006653500 45
22667006653600 68
22668006638400 12
22668006638500 77
22668006638600 65
22668006638700 55
22668006638800 35
22668006638900 77
22668006639000 95
22668006639100 63
22668006639200 87
22668006639300 54
22668006639400 18
22668006639500 89
22668006639600 114
22668006639700 49
22668006639800 99
22668006639900 33
22668006642300 19
22668006642400 5
22668006642500 39
22668006642600 26
22668006642700 11
22668006643400 38
22668006643500 156
22668006643600 191
22668006643700 164
22668006643800 273
22668006643900 87
22668006644000 62
22668006644100 21
22668006644200 127
22668006644300 56
22668006644400 40
22668006644500 84
22668006644600 5
22668006644700 8
22668006647600 30
22668006647700 81
22668006647800 29
22668006647900 9
22668006648000 16
22668006648100 13
22668006648200 46
22668006648300 32
22668006648400 32
22668006648500 30
22668006648600 5
22668006648700 18
22668006648800 17
22668006648900 8
22668006649600 9
22668006649700 60
22668006651300 19
22668006651400 32
22668006651500 46
22668006651600 15
22668006651900 63
22668006652000 132
22668006652100 107
22668006652200 149
22668006652300 30
22668006652400 22
22668006652500 34
22668006652600 75
22668006652700 12
22668006652800 54
22668006652900 35
22668006653000 90
22668006653100 97
22668006653200 115
22668006653300 104
22668006653400 11
22668006653500 48
22669006638400 46
22669006638500 36
22669006638600 28
22669006638700 41
22669006638800 25
22669006638900 167
22669006639000 241
22669006639100 174
22669006639200 120
22669006639300 7
22669006639400 43
22669006639500 39
22669006639600 42
22669006639700 21
22669006641500 21
22669006641600 58
22669006641700 69
22669006641800 40
22669006641900 31
22669006642000 20
22669006642100 17
22669006642200 28
22669006642300 14
22669006642400 53
22669006642500 51
22669006642600 41
22669006642700 13
22669006642800 10
22669006643100 6
22669006643400 181
22669006643500 15
22669006643600 149
22669006643700 74
22669006643800 107
22669006643900 175
22669006644000 183
22669006644100 58
22669006644200 36
22669006644300 23
22669006644400 8
22669006646500 5
22669006646600 21
22669006646700 17
22669006647200 22
22669006647300 11
22669006647400 33
22669006647500 34
22669006647600 29
22669006647700 44
22669006647800 57
22669006647900 22
22669006648000 68
22669006648100 19
22669006648200 45
22669006648300 32
22669006648400 51
22669006648500 32
22669006648600 62
22669006648800 49
22669006648900 38
22669006649000 20
22669006652000 148
22669006652100 177
22669006652200 66
22669006652300 28
22669006652400 9
22669006652500 103
22669006652600 97
22669006652700 64
22669006652800 98
22669006652900 99
22669006653000 58
22669006653100 159
22669006653200 64
22669006653300 46
22670006638400 11
22670006638500 18
22670006638600 12
22670006638700 14
22670006638800 16
22670006638900 48
22670006639000 30
22670006639100 74
22670006641300 6
22670006641500 41
22670006641600 26
22670006641700 48
22670006641800 39
22670006641900 20
22670006642000 27
22670006642100 28
22670006642200 46
22670006642300 43
22670006642400 27
22670006642500 13
22670006642600 31
22670006642700 23
22670006643400 105
22670006643500 94
22670006643800 102
22670006643900 68
22670006644000 89
22670006644100 32
22670006644200 5
22670006644300 9
22670006645000 14
22670006645300 5
22670006645800 17
22670006645900 31
22670006646000 20
22670006646100 32
22670006646200 43
22670006646300 30
22670006646400 41
22670006646500 43
22670006646600 34
22670006646700 14
22670006646800 205
22670006647100 24
22670006647200 47
22670006647300 39
22670006647400 50
22670006647500 78
22670006647600 72
22670006647900 19
22670006648000 43
22670006648100 34
22670006648200 39
22670006648300 23
22670006648400 32
22670006648500 31
22670006648600 35
22670006648800 130
22670006648900 36
22670006649000 38
22670006649100 31
22670006651800 152
22670006651900 145
22670006652000 33
22670006652100 78
22670006652200 12
22670006652300 32
22670006652400 76
22670006652500 62
22670006652600 104
22670006652700 15
22670006652800 88
22670006652900 66
22670006653000 52
22670006653100 99
22670006653200 110
22670006653300 34
22670006663000 8
22671006640200 10
22671006641000 40
22671006641100 80
22671006641200 33
22671006641300 74
22671006641400 24
22671006641500 34
22671006641600 17
22671006641700 38
22671006641800 38
22671006641900 23
22671006642000 58
22671006642100 39
22671006642200 17
22671006642300 12
22671006642400 24
22671006642500 24
22671006642600 47
22671006642700 31
22671006643400 10
22671006643500 8
22671006643900 144
22671006644000 72
22671006644100 68
22671006644200 46
22671006644300 9
22671006644500 131
22671006644600 64
22671006644700 200
22671006644800 121
22671006644900 18
22671006645000 51
22671006645100 43
22671006645200 67
22671006645300 11
22671006645400 37
22671006645500 40
22671006645800 18
22671006645900 24
22671006646000 9
22671006646100 30
22671006646200 39
22671006646300 43
22671006646400 41
22671006646500 42
22671006646600 55
22671006646700 36
22671006646800 54
22671006647200 34
22671006647300 29
22671006647400 104
22671006647600 98
22671006647700 150
22671006647800 142
22671006647900 116
22671006648000 21
22671006648100 46
22671006648200 24
22671006648300 26
22671006648400 41
22671006648500 30
22671006648600 42
22671006648800 110
22671006649100 62
22671006649200 97
22671006649300 57
22671006649900 6
22671006650600 15
22671006651700 104
22671006651800 178
22671006651900 104
22671006652000 25
22671006652100 54
22671006652200 48
22671006652500 89
22671006652600 6
22671006652900 28
22671006653000 62
22671006653100 120
22671006653200 68
22672006640100 6
22672006640200 39
22672006640300 17
22672006640800 8
22672006641000 20
22672006641100 94
22672006641200 13
22672006641300 48
22672006641400 25
22672006641500 19
22672006641600 37
22672006641700 6
22672006641800 19
22672006644100 31
22672006644200 13
22672006644600 105
22672006644700 88
22672006644900 51
22672006645000 159
22672006645100 210
22672006645200 249
22672006645300 131
22672006645400 48
22672006645500 22
22672006645700 21
22672006645800 16
22672006645900 25
22672006646000 108
22672006646100 81
22672006646200 67
22672006646300 25
22672006646400 28
22672006646500 50
22672006646600 22
22672006646700 92
22672006646800 118
22672006646900 156
22672006647000 109
22672006647100 152
22672006647200 118
22672006647300 49
22672006647400 28
22672006647500 24
22672006647600 17
22672006647700 19
22672006647800 20
22672006647900 33
22672006648000 35
22672006648100 41
22672006648200 53
22672006648300 31
22672006648400 60
22672006648500 36
22672006648600 51
22672006648700 17
22672006648900 87
22672006649100 36
22672006649200 102
22672006649300 123
22672006649400 82
22672006652200 7
22672006652500 15
22672006652600 12
22672006653200 33
22673006639100 9
22673006639200 6
22673006640100 32
22673006640200 5
22673006641100 18
22673006641200 66
22673006641300 42
22673006641400 21
22673006641500 8
22673006641600 8
22673006644000 26
22673006644100 48
22673006644200 33
22673006644300 98
22673006644400 111
22673006644500 123
22673006644600 63
22673006644700 64
22673006644800 12
22673006644900 65
22673006645000 191
22673006645100 75
22673006645200 56
22673006645300 115
22673006645400 75
22673006645500 58
22673006645600 37
22673006645700 50
22673006645800 14
22673006645900 18
22673006646000 79
22673006646100 80
22673006646200 31
22673006646300 32
22673006646400 52
22673006646500 26
22673006646600 28
22673006646700 15
22673006646900 70
22673006647000 121
22673006647100 130
22673006647200 49
22673006647300 51
22673006647400 143
22673006647500 65
22673006647600 71
22673006647700 54
22673006647800 83
22673006647900 50
22673006648000 72
22673006648100 36
22673006648200 30
22673006648300 25
22673006648400 55
22673006648500 27
22673006648600 41
22673006648700 44
22673006648800 23
22673006649200 35
22673006649300 9
22673006649400 36
22673006649500 75
22673006649600 43
22673006652500 40
22673006652600 19
22674006639000 5
22674006639200 8
22674006639800 14
22674006640000 14
22674006640100 62
22674006640200 34
22674006641100 16
22674006641200 9
22674006641300 15
22674006644000 12
22674006644100 7
22674006644200 57
22674006644300 69
22674006644400 67
22674006644500 81
22674006644700 36
22674006644800 172
22674006644900 153
22674006645100 37
22674006645200 97
22674006645300 111
22674006645400 149
22674006645500 164
22674006645700 14
22674006645800 42
22674006645900 63
22674006646000 78
22674006646100 77
22674006646200 47
22674006646300 39
22674006646400 41
22674006646500 51
22674006646600 65
22674006646700 18
22674006646800 21
22674006646900 132
22674006647000 112
22674006647100 71
22674006647200 130
22674006647300 146
22674006647400 12
22674006647500 79
22674006647600 42
22674006647700 70
22674006647800 87
22674006647900 57
22674006648000 132
22674006648100 17
22674006648200 29
22674006648300 27
22674006648400 50
22674006648500 35
22674006648600 37
22674006648700 51
22674006648800 35
22674006649300 45
22674006649400 134
22674006649500 109
22674006649600 102
22674006649700 15
22674006652200 44
22674006652300 94
22674006652500 21
22674006652600 37
22675006639700 6
22675006640000 5
22675006640100 27
22675006640200 5
22675006644200 21
22675006644300 16
22675006644400 46
22675006644500 76
22675006644600 26
22675006644700 9
22675006645100 98
22675006645200 127
22675006645300 222
22675006645400 224
22675006645500 205
22675006645700 168
22675006645800 12
22675006645900 75
22675006646000 61
22675006646100 33
22675006646200 41
22675006646300 62
22675006646400 26
22675006646500 53
22675006646600 39
22675006646700 28
22675006646800 45
22675006646900 42
22675006647000 49
22675006647100 194
22675006647200 47
22675006647600 107
22675006647700 97
22675006647800 165
22675006647900 171
22675006648000 92
22675006648200 8
22675006648300 25
22675006648400 38
22675006648500 42
22675006648600 34
22675006648700 35
22675006648800 58
22675006648900 8
22675006649200 390
22675006649400 43
22675006649500 86
22675006649600 124
22675006649700 40
22675006649800 26
22675006649900 10
22675006650300 65
22675006650400 8
22675006652000 26
22675006652100 59
22675006652300 183
22675006652600 48
22675006652700 13
22676006639800 5
22676006640000 17
22676006640100 8
22676006644400 84
22676006644500 34
22676006644600 25
22676006645000 10
22676006645100 90
22676006645700 28
22676006645800 109
22676006645900 124
22676006646000 62
22676006646100 48
22676006646200 24
22676006646300 50
22676006646400 43
22676006646500 65
22676006646600 20
22676006646700 36
22676006646800 52
22676006646900 56
22676006647000 39
22676006647100 170
22676006647200 66
22676006647300 52
22676006647500 174
22676006647600 117
22676006647700 112
22676006647800 85
22676006647900 169
22676006648000 95
22676006648300 9
22676006648400 30
22676006648500 23
22676006648600 39
22676006648700 18
22676006648800 25
22676006649400 389
22676006649500 34
22676006649600 82
22676006649700 57
22676006649800 98
22676006649900 24
22676006650300 25
22676006650400 76
22676006650500 14
22676006652000 97
22676006652100 25
22676006652200 127
22676006652300 228
22676006652400 83
22676006652500 140
22676006652600 80
22676006652700 14
22677006638700 6
22677006640000 10
22677006644400 18
22677006645000 23
22677006645100 86
22677006645200 123
22677006645400 69
22677006645500 160
22677006645900 121
22677006646000 72
22677006646100 44
22677006646200 54
22677006646300 42
22677006646400 36
22677006646500 38
22677006646600 42
22677006646700 42
22677006646800 59
22677006646900 39
22677006647000 33
22677006647100 119
22677006647200 223
22677006647300 105
22677006647400 96
22677006647500 223
22677006647600 80
22677006647700 139
22677006647900 128
22677006648700 10
22677006648800 14
22677006649000 34
22677006649500 414
22677006649600 131
22677006649700 123
22677006649800 47
22677006649900 33
22677006650400 38
22677006650500 45
22677006650600 26
22677006652000 23
22677006652100 209
22677006652200 66
22677006652300 200
22677006652400 200
22677006652500 67
22677006652600 241
22678006640000 7
22678006644900 9
22678006645000 79
22678006645100 87
22678006645200 153
22678006645300 67
22678006645400 168
22678006645500 74
22678006645600 43
22678006645900 7
22678006646100 29
22678006646200 5
22678006646300 14
22678006646400 26
22678006646500 73
22678006646600 64
22678006646700 28
22678006646800 70
22678006646900 52
22678006647000 40
22678006647100 55
22678006647200 73
22678006647300 166
22678006647400 82
22678006647500 256
22678006647600 182
22678006647700 154
22678006647800 159
22678006647900 115
22678006648200 8
22678006648300 48
22678006648400 25
22678006648500 16
22678006648600 22
22678006648700 20
22678006648800 49
22678006648900 49
22678006649000 33
22678006649400 52
22678006649500 39
22678006649700 98
22678006649800 38
22678006649900 27
22678006650500 46
22678006650600 28
22678006651200 13
22678006652100 83
22678006652200 232
22678006652300 34
22678006652400 143
22678006652500 183
22678006652600 229
22678006652700 26
22678006653000 29
22679006639900 15
22679006640000 19
22679006640100 5
22679006645000 66
22679006645100 95
22679006645200 68
22679006645300 65
22679006645400 65
22679006645500 70
22679006645600 69
22679006645700 57
22679006645800 20
22679006645900 80
22679006646000 142
22679006646100 91
22679006646200 40
22679006646300 15
22679006646400 45
22679006646500 17
22679006646700 8
22679006646800 88
22679006646900 72
22679006647000 39
22679006647100 66
22679006647200 165
22679006647300 60
22679006647400 81
22679006647500 178
22679006647600 160
22679006647700 128
22679006647800 32
22679006647900 64
22679006648200 48
22679006648300 47
22679006648400 40
22679006648500 45
22679006648600 21
22679006648700 54
22679006648800 66
22679006648900 55
22679006649000 65
22679006649100 70
22679006649200 172
22679006649400 117
22679006649500 87
22679006649700 9
22679006652100 87
22679006652200 28
22679006652300 122
22679006652400 143
22679006652500 298
22679006652600 72
22679006652700 139
22679006652900 43
22679006653000 7
22680006640000 20
22680006640100 26
22680006644100 8
22680006645000 6
22680006645100 51
22680006645200 56
22680006645300 103
22680006645400 138
22680006645500 134
22680006645600 108
22680006645700 15
22680006645900 70
22680006646000 81
22680006646100 104
22680006646200 15
22680006646300 114
22680006646400 9
22680006646700 25
22680006646800 67
22680006646900 42
22680006647000 50
22680006647100 70
22680006647200 85
22680006647300 95
22680006647400 108
22680006647500 23
22680006647600 76
22680006647700 71
22680006647800 93
22680006647900 18
22680006648000 44
22680006648100 65
22680006648200 37
22680006648300 42
22680006648400 51
22680006648500 38
22680006648600 40
22680006648700 74
22680006648800 53
22680006648900 57
22680006649000 50
22680006649100 27
22680006649200 31
22680006649300 44
22680006649400 45
22680006649500 47
22680006649600 46
22680006649700 10
22680006649800 9
22680006649900 6
22680006650000 30
22680006650700 28
22680006652200 123
22680006652300 178
22680006652400 112
22680006652500 179
22680006652600 192
22680006652700 202
22680006652900 8
22681006638800 6
22681006640000 35
22681006640100 19
22681006644500 8
22681006645800 6
22681006645900 61
22681006646000 41
22681006646100 101
22681006646200 71
22681006646300 60
22681006646400 39
22681006646500 42
22681006646700 39
22681006646800 86
22681006646900 103
22681006647000 53
22681006647100 73
22681006647200 82
22681006647300 53
22681006647400 94
22681006647600 13
22681006647700 43
22681006647800 7
22681006647900 25
22681006648000 24
22681006648100 43
22681006648200 53
22681006648300 38
22681006648400 35
22681006648500 32
22681006648600 17
22681006648700 54
22681006648800 46
22681006648900 50
22681006649000 51
22681006649100 46
22681006649200 41
22681006649300 31
22681006649400 42
22681006649700 39
22681006649800 62
22681006649900 40
22681006650000 33
22681006650100 45
22681006650700 9
22681006652200 111
22681006652300 237
22681006652400 42
22681006652500 61
22681006652600 158
22681006652700 293
22681006652800 44
22681006653200 6
22681006653700 16
22681006653800 7
22682006645900 27
22682006646000 100
22682006646100 56
22682006646200 30
22682006646300 37
22682006646400 8
22682006646500 101
22682006646600 31
22682006646700 26
22682006646800 36
22682006646900 41
22682006647100 52
22682006647200 21
22682006648300 62
22682006648400 44
22682006648500 22
22682006648600 34
22682006648700 20
22682006648800 21
22682006648900 47
22682006649000 48
22682006649100 39
22682006649200 32
22682006649300 44
22682006649400 49
22682006649500 217
22682006649600 211
22682006649700 105
22682006649800 90
22682006649900 148
22682006650000 63
22682006650100 52
22682006650200 44
22682006650800 16
22682006652300 209
22682006652400 137
22682006652500 100
22682006652600 124
22682006652700 76
22682006652800 70
22682006652900 15
22682006653000 86
22682006653300 6
22682006653400 54
22682006653500 38
22682006653600 46
22682006653700 36
22683006648300 30
22683006648400 22
22683006648500 40
22683006648600 9
22683006648700 20
22683006648800 79
22683006648900 33
22683006649000 52
22683006649100 60
22683006649200 49
22683006649300 37
22683006649400 33
22683006649500 201
22683006649600 111
22683006649700 143
22683006649800 116
22683006649900 42
22683006650000 17
22683006650100 97
22683006650200 76
22683006650900 6
22683006652300 167
22683006652400 156
22683006652500 64
22683006652600 92
22683006652700 63
22683006652800 86
22683006652900 102
22683006653000 79
22683006653300 74
22683006653400 60
22683006653500 50
22683006653600 18
22683006653700 12
22684006638300 5
22684006648500 74
22684006648600 86
22684006648700 105
22684006648800 80
22684006648900 49
22684006649000 33
22684006649100 53
22684006649200 30
22684006649300 69
22684006649400 70
22684006649500 84
22684006649600 242
22684006649700 152
22684006649800 19
22684006649900 70
22684006650000 42
22684006650100 56
22684006650200 181
22684006652400 258
22684006652500 118
22684006652600 74
22684006652700 91
22684006652800 64
22684006652900 121
22684006653000 32
22684006653300 19
22684006653400 48
22684006653500 45
22684006653600 11
22684006653700 8
22685006638400 5
22685006639000 10
22685006648500 91
22685006648600 31
22685006648700 72
22685006648800 22
22685006648900 25
22685006649000 36
22685006649100 24
22685006649200 18
22685006649300 79
22685006649400 24
22685006649500 146
22685006649600 95
22685006649700 88
22685006652500 12
22685006652800 27
22685006653000 29
22685006653400 13
22685006653500 24
22685006653600 49
22685006653700 33
22686006638400 6
22686006648600 33
22686006648700 25
22686006648800 23
22686006648900 30
22686006649000 15
22686006649100 36
22686006649200 85
22686006649300 46
22686006649400 23
22686006649500 256
22686006649700 124
22686006649800 257
22686006650700 5
22686006650800 6
22686006652400 15
22686006653200 16
22686006653300 300
22686006653400 54
22686006653500 43
22686006653600 72
22686006653700 20
22687006648500 22
22687006648600 57
22687006648700 51
22687006648800 12
22687006649200 15
22687006649300 37
22687006649500 138
22687006649600 241
22687006649700 103
22687006649800 14
22687006649900 23
22687006650200 211
22687006650300 171
22687006650700 7
22687006650800 5
22687006653200 55
22687006653300 64
22687006653400 88
22687006653600 41
22687006653700 33
22687006653800 22
22687006653900 18
22688006638500 13
22688006648500 10
22688006649700 10
22688006649800 19
22688006649900 18
22688006650000 12
22688006650300 204
22688006650400 199
22688006653300 213
22688006653400 116
22688006653500 30
22688006653600 9
22688006653700 33
22688006653800 39
22689006637700 6
22689006637900 5
22689006638100 7
22689006649600 11
22689006649700 120
22689006649800 229
22689006649900 21
22689006650100 62
22689006650200 46
22689006650400 325
22689006652700 34
22689006652800 54
22689006652900 28
22689006653000 39
22689006653100 78
22689006653200 8
22689006653300 87
22689006653400 262
22689006653500 83
22689006653600 61
22689006653700 34
22689006653800 5
22689006654800 9
22690006649700 18
22690006649800 175
22690006649900 196
22690006650000 26
22690006650100 171
22690006650200 118
22690006650300 102
22690006650400 85
22690006650500 6
22690006650600 34
22690006652600 18
22690006652700 96
22690006652800 30
22690006652900 89
22690006653000 106
22690006653100 67
22690006653200 15
22690006653300 166
22690006653400 197
22690006653500 132
22690006653600 72
22690006653700 29
22690006653800 44
22690006654300 100
22690006654400 55
22690006654600 33
22690006654700 32
22690006654800 43
22690006654900 29
22691006649700 9
22691006649800 18
22691006649900 34
22691006650000 94
22691006650200 66
22691006650300 127
22691006650400 207
22691006650500 132
22691006650600 188
22691006650700 121
22691006652700 63
22691006652800 125
22691006652900 81
22691006653000 51
22691006653100 90
22691006653300 34
22691006653400 249
22691006653500 100
22691006653600 52
22691006653700 30
22691006653800 97
22691006653900 22
22691006654100 9
22691006654200 80
22691006654300 41
22691006654400 40
22691006654500 35
22691006654600 50
22691006654700 39
22691006654800 34
22691006654900 33
22692006638200 6
22692006649800 17
22692006649900 107
22692006650000 113
22692006650100 25
22692006650200 53
22692006650300 261
22692006650400 194
22692006650500 200
22692006650600 159
22692006650700 134
22692006650800 83
22692006650900 33
22692006652700 42
22692006652800 122
22692006652900 106
22692006653000 188
22692006653100 82
22692006653200 68
22692006653300 9
22692006653600 21
22692006653700 120
22692006654000 17
22692006654100 30
22692006654200 21
22692006654300 57
22692006654400 34
22692006654500 43
22692006654600 52
22692006654700 53
22692006654800 46
22692006654900 28
22693006650300 155
22693006650400 110
22693006650600 117
22693006650700 213
22693006650800 31
22693006650900 79
22693006652700 6
22693006652800 112
22693006652900 172
22693006653000 102
22693006653200 84
22693006653300 15
22693006653400 54
22693006653500 55
22693006653600 7
22693006653700 65
22693006653800 19
22693006653900 24
22693006654000 15
22693006654100 45
22693006654200 23
22693006654300 46
22693006654400 52
22693006654500 41
22693006654600 38
22693006654700 28
22693006654800 26
22693006654900 30
22693006655000 17
22693006655100 5
22694006639100 5
22694006650300 156
22694006650400 235
22694006650600 120
22694006650700 91
22694006650800 162
22694006650900 275
22694006651000 200
22694006651500 8
22694006652800 90
22694006652900 168
22694006653000 140
22694006653200 36
22694006653300 93
22694006653400 63
22694006653500 73
22694006653600 43
22694006653700 33
22694006653800 24
22694006653900 43
22694006654100 36
22694006654200 17
22694006654300 69
22694006654400 18
22694006654500 5
22694006654600 199
22694006654700 313
22694006654800 220
22694006654900 29
22694006655000 48
22694006655100 24
22694006655200 6
22695006650300 15
22695006650400 66
22695006650500 56
22695006650600 6
22695006650700 6
22695006651000 172
22695006652900 46
22695006653300 102
22695006653400 59
22695006653500 78
22695006653600 61
22695006653700 20
22695006653800 10
22695006653900 78
22695006654000 87
22695006654100 117
22695006654300 103
22695006654400 57
22695006654800 34
22695006654900 14
22695006655000 36
22695006655100 34
22695006655200 53
22696006650200 49
22696006650300 23
22696006650400 97
22696006650500 98
22696006650700 144
22696006650800 64
22696006650900 124
22696006651000 189
22696006651100 74
22696006652300 6
22696006653100 30
22696006653200 56
22696006653300 213
22696006653400 114
22696006653500 47
22696006653600 44
22696006653700 10
22696006653800 9
22696006654000 114
22696006654100 199
22696006654200 237
22696006654300 369
22696006654500 180
22696006654600 75
22696006654700 143
22696006654800 53
22696006654900 37
22696006655000 35
22696006655100 58
22696006655200 64
22697006650200 8
22697006650300 28
22697006650400 161
22697006650500 41
22697006650600 55
22697006650700 71
22697006650800 180
22697006650900 95
22697006651000 121
22697006651100 80
22697006653000 93
22697006653100 60
22697006653200 172
22697006653300 143
22697006653400 17
22697006653500 24
22697006653600 47
22697006654100 25
22697006654200 66
22697006654400 588
22697006654700 32
22697006654800 70
22697006654900 18
22697006655000 45
22697006655100 25
22697006655200 45
22698006650500 14
22698006650600 154
22698006650700 167
22698006650800 155
22698006651000 166
22698006651100 74
22698006651200 21
22698006653000 43
22698006653100 123
22698006653200 95
22698006653300 103
22698006653400 83
22698006653500 7
22698006653600 19
22698006654000 13
22698006654100 20
22698006654600 8
22698006654700 26
22698006654800 35
22698006654900 39
22698006655000 40
22698006655100 14
22698006655300 19
22699006639000 13
22699006650500 24
22699006650600 214
22699006650800 10
22699006650900 133
22699006651000 90
22699006651100 91
22699006651200 126
22699006653100 22
22699006653200 30
22699006653300 146
22699006653400 16
22699006653500 87
22699006653600 62
22699006653700 21
22699006654000 58
22699006654100 40
22699006654500 507
22699006654600 77
22699006654700 31
22699006654800 39
22699006654900 34
22699006655000 14
22699006655100 5
22700006650600 187
22700006650700 94
22700006650800 286
22700006650900 136
22700006651100 35
22700006651200 137
22700006651700 13
22700006651800 5
22700006651900 8
22700006653000 82
22700006653100 36
22700006653200 24
22700006653300 30
22700006653400 70
22700006653500 51
22700006653600 33
22700006653700 19
22700006653800 8
22700006654000 19
22700006654100 364
22700006654200 40
22700006654300 16
22700006654400 40
22700006654600 289
22700006654700 289
22700006654800 30
22701006650600 24
22701006650700 238
22701006650800 152
22701006651100 36
22701006651200 24
22701006651800 58
22701006653000 9
22701006653300 10
22701006653400 69
22701006653500 70
22701006653600 13
22701006653800 22
22701006654100 96
22701006654200 83
22701006654300 42
22701006654400 139
22701006654500 16
22701006654600 79
22701006654700 109
22701006654800 74
22701006654900 102
22701006655000 116
22701006655100 15
22702006651100 75
22702006651200 129
22702006651300 29
22702006651700 124
22702006651800 124
22702006651900 25
22702006652300 26
22702006652500 13
22702006653400 28
22702006653500 73
22702006653600 49
22702006653700 22
22702006653900 12
22702006654300 41
22702006654400 44
22702006654500 30
22702006654600 26
22702006654700 44
22702006654800 14
22702006654900 8
22702006655000 12
22703006650900 26
22703006651000 55
22703006651100 105
22703006651200 117
22703006651300 65
22703006651800 77
22703006651900 41
22703006652000 10
22703006652200 54
22703006652300 38
22703006652400 41
22703006652500 28
22703006652600 20
22703006653100 17
22703006653200 21
22703006653300 27
22703006653400 32
22703006653500 27
22703006653700 39
22703006653800 20
22703006653900 44
22703006654200 76
22703006654300 38
22703006654400 21
22703006654500 11
22703006654600 19
22704006650800 8
22704006650900 30
22704006651000 35
22704006651100 42
22704006651200 162
22704006651300 102
22704006651800 53
22704006651900 72
22704006652000 81
22704006652200 32
22704006652300 29
22704006652400 41
22704006652500 39
22704006652600 45
22704006652700 37
22704006652900 21
22704006653000 88
22704006653300 83
22704006653500 24
22704006653600 31
22704006653700 9
22704006653800 54
22704006653900 69
22704006654000 57
22704006654100 8
22705006651200 28
22705006651300 36
22705006651400 32
22705006651900 82
22705006652000 179
22705006652100 164
22705006652200 66
22705006652300 53
22705006652400 31
22705006652500 41
22705006652600 30
22705006652700 44
22705006652800 26
22705006653000 72
22705006653100 106
22705006653400 54
22705006653500 38
22705006653600 31
22705006653700 40
22705006653800 50
22705006653900 41
22705006654000 35
22706006651100 8
22706006651200 42
22706006651300 55
22706006651400 47
22706006651500 16
22706006651900 69
22706006652000 123
22706006652100 118
22706006652200 135
22706006652300 25
22706006652400 37
22706006652500 35
22706006652600 22
22706006652700 60
22706006652800 31
22706006652900 11
22706006653200 65
22706006653400 62
22706006653500 79
22706006653600 46
22706006653700 90
22706006653800 57
22706006654100 8
22706006654200 152
22706006654300 273
22706006654500 124
22706006654600 110
22706006654700 195
22706006654800 43
22706006654900 75
22707006651500 80
22707006651600 11
22707006651900 88
22707006652000 270
22707006652100 111
22707006652200 52
22707006652400 172
22707006652500 201
22707006652600 6
22707006652700 46
22707006652800 46
22707006653200 51
22707006653300 18
22707006653500 23
22707006653600 44
22707006653700 32
22707006653800 10
22707006654200 186
22707006654300 181
22707006654400 91
22707006654500 58
22707006654600 200
22707006654700 163
22707006654800 233
22707006654900 31
22707006655000 297
22708006651500 25
22708006652000 46
22708006652500 28
22708006652600 20
22708006652700 86
22708006652800 138
22708006652900 37
22708006653100 110
22708006653200 49
22708006654000 32
22708006654100 5
22708006654500 249
22708006654900 193
22709006651500 38
22709006651800 6
22709006651900 60
22709006652000 132
22709006652100 265
22709006652200 356
22709006652300 221
22709006652400 238
22709006652600 29
22709006652700 198
22709006652800 201
22709006652900 48
22709006653100 85
22709006654000 18
22709006654100 47
22709006654300 103
22709006654400 319
22709006654600 220
